Date_Time,Date,Time,Temp,SpCond,Sal,Raw Depth,Depth Corrected BIN,pH,Turbid+,Fluorescent Chl,Chl Corrected,ODOsat,ODO
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.55,28.856667,17.71,1.824,1.8,6.57,21.6,16.2,24.38514,91.9,6.35
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.6,28.956667,17.78,1.94,1.9,6.54,24.3,22,31.906,90.8,6.26
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.59,28.95,17.77,2.047,2,6.55,23.5,20.6,30.09062,91.3,6.3
7/10/2020 13:59,7/10/2020,1:59:50 PM,29.59,28.936667,17.76,2.137,2.1,6.57,21.8,16.6,24.90382,92.2,6.36
7/10/2020 13:59,7/10/2020,1:59:50 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/10/2020 13:59,7/10/2020,1:59:50 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/10/2020 13:59,7/10/2020,1:59:50 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/13/2020 14:49,7/13/2020,2:49:58 PM,31.09,28.904545,17.71,0.063,0,6.43,12.7,16.8,25.16316,109.4,7.37
7/13/2020 14:49,7/13/2020,2:49:58 PM,31.08,28.896,17.7,0.166,0.1,6.44,13.4,16.8,25.16316,108.8,7.33
7/13/2020 14:49,7/13/2020,2:49:58 PM,NaN,NaN,NaN,NaN,0.2,NaN,NaN,NaN,NaN,NaN,NaN
7/13/2020 14:49,7/13/2020,2:49:58 PM,31.06,28.88,17.69,0.408,0.3,6.45,13.8,17,25.4225,108.6,7.32
7/13/2020 14:49,7/13/2020,2:49:58 PM,31.01,28.868571,17.69,0.48,0.4,6.43,14.1,17.5,26.07085,108.1,7.29
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.85,28.852857,17.68,0.567,0.5,6.38,14.9,18.2,26.97854,106,7.17
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.59,28.85625,17.69,0.676,0.6,6.34,15.7,18.3,27.10821,103.1,7
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.38,28.876667,17.71,0.771,0.7,6.3,15.9,18.7,27.62689,99.9,6.81
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.27,28.87,17.7,0.865,0.8,6.27,16.4,18.7,27.62689,97.2,6.64
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.23,28.87,17.71,0.986,0.9,6.27,17,18.6,27.49722,95.8,6.55
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.23,28.876,17.71,1.079,1,6.26,16.9,18.7,27.62689,95.4,6.52
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.24,28.874545,17.71,1.164,1.1,6.26,16.9,18.4,27.23788,94.9,6.48
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.21,28.894444,17.72,1.275,1.2,6.24,17,17.9,26.58953,94.1,6.43
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.18,28.898571,17.72,1.375,1.3,6.22,17.7,17.4,25.94118,93.1,6.37
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.14,28.905,17.73,1.476,1.4,6.2,18.4,16.6,24.90382,91.7,6.27
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.11,28.91,17.74,1.575,1.5,6.19,18.8,16.6,24.90382,89.9,6.16
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.08,28.915556,17.74,1.676,1.6,6.18,19.1,16.8,25.16316,88.4,6.05
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.05,28.92,17.74,1.776,1.7,6.16,19.5,16.8,25.16316,86.8,5.95
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.04,28.92,17.74,1.878,1.8,6.15,19.7,16.4,24.64448,85.1,5.83
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.02,28.92,17.74,1.981,1.9,6.14,20,16.3,24.51481,83.6,5.73
7/13/2020 14:49,7/13/2020,2:49:58 PM,30.03,28.92,17.74,2.06,2,6.13,34,17,25.4225,81.9,5.61
7/13/2020 14:49,7/13/2020,2:49:58 PM,29.99,28.915789,17.74,2.163,2.1,6.12,33.3,17.5,26.07085,80.3,5.51
7/13/2020 14:49,7/13/2020,2:49:58 PM,29.97,28.907895,17.74,2.28,2.2,6.12,29.1,16.8,25.16316,79.5,5.46
7/13/2020 14:49,7/13/2020,2:49:58 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/13/2020 14:49,7/13/2020,2:49:58 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,32.6,29.680833,18.2,0.087,0,7.85,12.1,15.3,23.21811,123,8.06
7/15/2020 14:31,7/15/2020,2:31:16 PM,32.57,29.68,18.2,0.202,0.1,7.86,12.6,17,25.4225,122.3,8.02
7/15/2020 14:31,7/15/2020,2:31:16 PM,32.51,29.68,18.2,0.295,0.2,7.84,13.5,18,26.7192,120.9,7.93
7/15/2020 14:31,7/15/2020,2:31:16 PM,32.39,29.6925,18.21,0.398,0.3,7.83,14.4,18.8,27.75656,119.8,7.88
7/15/2020 14:31,7/15/2020,2:31:16 PM,32.25,29.688571,18.21,0.493,0.4,7.83,15.2,19.5,28.66425,118.9,7.83
7/15/2020 14:31,7/15/2020,2:31:16 PM,32.1,29.676,18.21,0.591,0.5,7.82,16,19.4,28.53458,118,7.8
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.97,29.66875,18.21,0.7,0.6,7.82,16.8,19,28.0159,117.1,7.76
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.89,29.67,18.21,0.79,0.7,7.82,17.2,18.5,27.36755,116.4,7.72
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.85,29.668333,18.21,0.892,0.8,7.81,18.4,18.2,26.97854,115.5,7.66
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.79,29.66,18.2,0.995,0.9,7.8,19.6,17.9,26.58953,114.5,7.61
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.75,29.638333,18.19,1.103,1,7.79,20.8,17.2,25.68184,113.5,7.54
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.68,29.624,18.18,1.207,1.1,7.79,21.3,16.5,24.77415,112.4,7.48
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.65,29.62,18.18,1.276,1.2,7.78,21.7,16.1,24.25547,111.9,7.45
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,1.3,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.62,29.62,18.18,1.498,1.4,7.78,22,15.8,23.86646,111.4,7.42
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.55,29.618571,18.18,1.593,1.5,7.76,23.6,15.2,23.08844,110.1,7.34
7/15/2020 14:31,7/15/2020,2:31:16 PM,31.48,29.628889,18.19,1.704,1.6,7.75,25.5,15.1,22.95877,108.6,7.25
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/15/2020 14:31,7/15/2020,2:31:16 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,32.32,29.692941,18.21,0.044,0,8.05,5.9,15,22.8291,137.4,9.05
7/17/2020 14:54,7/17/2020,2:54:24 PM,32.33,29.684,18.21,0.155,0.1,8.06,11.1,18.3,27.10821,147.3,9.7
7/17/2020 14:54,7/17/2020,2:54:24 PM,32.29,29.707857,18.22,0.257,0.2,8.07,13.4,20.5,29.96095,150.5,9.92
7/17/2020 14:54,7/17/2020,2:54:24 PM,32.11,29.704,18.23,0.359,0.3,8.09,11.7,22.1,32.03567,154.3,10.19
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.98,29.674,18.21,0.449,0.4,8.09,10.1,21.5,31.25765,155.6,10.3
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.92,29.656,18.2,0.554,0.5,8.08,9.8,20.4,29.83128,155.6,10.31
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.89,29.644286,18.19,0.657,0.6,8.07,10.5,20.5,29.96095,154.3,10.23
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.85,29.646875,18.19,0.755,0.7,8.03,13.2,23.7,34.11039,150.8,10.01
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.71,29.719333,18.24,0.855,0.8,7.9,19.9,27,38.3895,137.7,9.15
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.52,29.836,18.33,0.959,0.9,7.83,26.5,31.7,44.48399,123.7,8.25
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.41,29.895882,18.37,1.052,1,7.78,30.5,35.9,49.93013,115.1,7.69
7/17/2020 14:54,7/17/2020,2:54:24 PM,31.05,30.047222,18.48,1.152,1.1,7.7,36.6,39.2,54.20924,107.2,7.19
7/17/2020 14:54,7/17/2020,2:54:24 PM,30.7,30.169474,18.57,1.256,1.2,7.61,41.2,38.8,53.69056,97.8,6.6
7/17/2020 14:54,7/17/2020,2:54:24 PM,30.42,30.246667,18.63,1.354,1.3,7.55,44,33.2,46.42904,89.9,6.09
7/17/2020 14:54,7/17/2020,2:54:24 PM,30.34,30.257143,18.64,1.454,1.4,7.5,45.2,29.3,41.37191,83.9,5.7
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/17/2020 14:54,7/17/2020,2:54:24 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,32.86,29034.52632,17.75,0.036,0,8,7.2,13.4,20.75438,134.3,8.79
7/20/2020 14:12,7/20/2020,2:12:42 PM,32.85,29089.88889,17.79,0.144,0.1,8.01,9.8,17,25.4225,143,9.35
7/20/2020 14:12,7/20/2020,2:12:42 PM,32.66,29170.61539,17.85,0.24,0.2,7.97,12.4,20.2,29.57194,139.8,9.17
7/20/2020 14:12,7/20/2020,2:12:42 PM,32.4,29307.125,17.95,0.334,0.3,7.91,16.6,21.4,31.12798,127.7,8.4
7/20/2020 14:12,7/20/2020,2:12:42 PM,32.43,29262.58333,17.92,0.447,0.4,7.94,13.5,22.9,33.07303,136.5,8.98
7/20/2020 14:12,7/20/2020,2:12:42 PM,32.15,29508.30769,18.09,0.545,0.5,7.94,13.7,23.4,33.72138,133.6,8.83
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.96,29714.875,18.24,0.643,0.6,7.95,13.5,23.6,33.98072,132.2,8.75
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.94,29846.4,18.33,0.749,0.7,7.96,13.1,23.5,33.85105,132.1,8.75
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.84,29938.77778,18.39,0.852,0.8,7.94,13.4,23.7,34.11039,130.5,8.65
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.71,29882.90909,18.36,0.948,0.9,7.92,14.2,23.2,33.46204,128.3,8.52
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.51,29902.72727,18.37,1.046,1,7.88,16.1,22.4,32.42468,124.1,8.27
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.31,29924.54167,18.39,1.163,1.1,7.82,22.2,21,30.6093,112.6,7.53
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.17,29959.44,18.42,1.238,1.2,7.79,25.1,20.2,29.57194,109.9,7.36
7/20/2020 14:12,7/20/2020,2:12:42 PM,31.13,29975.25,18.43,1.342,1.3,7.78,25.7,20.2,29.57194,110.1,7.39
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/20/2020 14:12,7/20/2020,2:12:42 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.72,30.468889,18.73,0.056,0,7.85,15.5,19,28.0159,122,7.96
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.77,30.44,18.71,0.176,0.1,7.89,17.9,20.6,30.09062,124.8,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.44,18.71,0.265,0.2,7.9,18.7,20.8,30.34996,124.8,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.79,30.444286,18.71,0.377,0.3,7.92,19,20.9,30.47963,125,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.79,30.44375,18.71,0.468,0.4,7.92,18.8,20.7,30.22029,124.9,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.79,30.447333,18.71,0.571,0.5,7.92,19,20.5,29.96095,124.9,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.45,18.71,0.672,0.6,7.93,19.3,20.2,29.57194,125,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.45,18.72,0.772,0.7,7.93,19.2,20.2,29.57194,124.9,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.45,18.72,0.876,0.8,7.93,18.6,19.6,28.79392,124.8,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.453636,18.72,0.975,0.9,7.93,18.9,19.2,28.27524,124.8,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.46,18.72,1.071,1,7.93,19.1,19.1,28.14557,124.7,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.46,18.72,1.174,1.1,7.93,19.1,19.2,28.27524,124.8,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.4625,18.72,1.274,1.2,7.93,18.9,19.1,28.14557,124.7,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.78,30.47,18.73,1.378,1.3,7.94,19.5,18.7,27.62689,124.7,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.77,30.477143,18.73,1.472,1.4,7.94,19.9,18.3,27.10821,124.8,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.77,30.484286,18.74,1.577,1.5,7.94,21.2,17.9,26.58953,124.9,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.77,30.49,18.74,1.678,1.6,7.94,21.7,17.6,26.20052,124.8,8.14
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.77,30.49,18.74,1.772,1.7,7.94,21.6,17.7,26.33019,124.8,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.76,30.49,18.74,1.875,1.8,7.94,23.6,17.6,26.20052,124.7,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,32.76,30.448,18.71,1.979,1.9,7.94,26.3,16.9,25.29283,124.8,8.13
7/22/2020 14:18,7/22/2020,2:18:44 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/22/2020 14:18,7/22/2020,2:18:44 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/22/2020 14:18,7/22/2020,2:18:44 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/22/2020 14:18,7/22/2020,2:18:44 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/22/2020 14:18,7/22/2020,2:18:44 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.52,30.957778,19.11,0.069,0,8.11,18.4,87.3,116.58051,149.6,10.09
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.51,30.96,19.11,0.175,0.1,8.08,18.5,71.7,96.35199,146.4,9.88
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.51,30.965714,19.12,0.285,0.2,8.06,18.4,62.7,84.68169,143.7,9.7
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.5,30.978,19.13,0.388,0.3,8.05,18.8,55.9,75.86413,141.3,9.54
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.47,30.98875,19.13,0.479,0.4,8.04,19.3,51.1,69.63997,139.4,9.41
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.46,30.99,19.14,0.573,0.5,8.04,19.8,46.4,63.54548,137.9,9.31
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.45,30.99,19.14,0.696,0.6,8.04,20.4,41.7,57.45099,136.9,9.25
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.44,30.996667,19.14,0.781,0.7,8.03,21.6,36.3,50.44881,134.9,9.11
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.44,31,19.14,0.884,0.8,8.02,21.1,34.9,48.63343,134,9.05
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.43,31,19.15,0.983,0.9,8.02,22.3,32.8,45.91036,132.6,8.96
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.41,31,19.15,1.082,1,8.02,24,31.4,44.09498,132,8.92
7/24/2020 14:24,7/24/2020,2:24:36 PM,30.41,31,19.15,1.188,1.1,8.02,25.4,29.9,42.14993,131.6,8.9
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.2,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.3,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.5,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.6,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.7,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,1.9,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/24/2020 14:24,7/24/2020,2:24:36 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/26/2020 14:54,7/26/2020,2:54:03 PM,33.09,31.6,19.49,0.112,0,8.02,18.3,11,17.6423,138.8,8.96
7/26/2020 14:54,7/26/2020,2:54:03 PM,33.06,31.596154,19.49,0.233,0.1,8.02,18.1,11.7,18.54999,138.4,8.94
7/26/2020 14:54,7/26/2020,2:54:03 PM,32.7,31.625,19.51,0.33,0.2,7.93,20.6,12.7,19.84669,130.6,8.48
7/26/2020 14:54,7/26/2020,2:54:03 PM,32.09,31.6825,19.57,0.436,0.3,7.76,22.3,12.8,19.97636,117.7,7.72
7/26/2020 14:54,7/26/2020,2:54:03 PM,31.47,31.755833,19.63,0.53,0.4,7.68,24.8,11.7,18.54999,103.3,6.84
7/26/2020 14:54,7/26/2020,2:54:03 PM,31,31.767143,19.65,0.63,0.5,7.65,27,11.2,17.90164,91.6,6.12
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.75,31.824444,19.7,0.738,0.6,7.63,28.2,10.7,17.25329,84.5,5.66
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.69,31.820714,19.7,0.835,0.7,7.63,28.6,10.3,16.73461,81,5.44
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.67,31.825385,19.7,0.927,0.8,7.63,30.8,9.4,15.56758,79.6,5.34
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.57,31.8725,19.74,1.03,0.9,7.63,32.7,8.9,14.91923,78.5,5.27
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.51,31.909091,19.76,1.132,1,7.65,33.3,8.7,14.65989,78.9,5.3
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.51,31.931429,19.78,1.227,1.1,7.68,34,8.2,14.01154,81.6,5.49
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.56,31.963333,19.8,1.326,1.2,7.73,34.1,8.1,13.88187,84,5.64
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.64,31.95,19.79,1.436,1.3,7.77,33.8,8,13.7522,87,5.84
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.69,31.991667,19.81,1.541,1.4,7.8,34.1,8,13.7522,90.5,6.07
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.73,32.112,19.9,1.641,1.5,7.82,34.6,7.9,13.62253,93.3,6.24
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.76,32.17,19.94,1.72,1.6,7.83,34.3,7.8,13.49286,94.8,6.34
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.78,32.2525,19.99,1.828,1.7,7.84,34.2,8,13.7522,96.3,6.44
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.8,32.275,20.01,1.925,1.8,7.84,34.1,8.4,14.27088,97.4,6.51
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.81,32.31,20.03,2.022,1.9,7.84,34,8.2,14.01154,98.1,6.55
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.81,32.325,20.04,2.128,2,7.83,35.3,8.3,14.14121,98.3,6.57
7/26/2020 14:54,7/26/2020,2:54:03 PM,30.81,32.36,20.06,2.235,2.1,7.82,41,8.4,14.27088,98.1,6.56
7/26/2020 14:54,7/26/2020,2:54:03 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/26/2020 14:54,7/26/2020,2:54:03 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/26/2020 14:54,7/26/2020,2:54:03 PM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.7,31.590194,19.57,0.004,0,7.93,20.8,15,22.8291,122.3,7.95
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.79,33.27,20.64,0.272,0.2,8.02,20.6,20.5,29.96095,136.7,8.81
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.77,33.26125,20.63,0.356,0.3,8.03,20.8,24.8,35.53676,139.1,8.98
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.74,33.259375,20.63,0.44,0.4,8.04,21.3,28.4,40.20488,140.6,9.08
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.73,33.252,20.63,0.518,0.5,8.04,21.7,30.7,43.18729,141.4,9.13
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.69,33.243333,20.62,0.874,0.8,8.04,22.3,30.8,43.31696,141.5,9.14
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.36,33.274722,20.65,1.051,1,8,29.9,27,38.3895,128.1,8.32
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.23,33.279167,20.66,1.159,1.1,7.95,32.3,22.7,32.81369,125.3,8.16
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.3,33.266667,20.65,1.239,1.2,7.96,31.7,24.6,35.27742,132.3,8.6
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.33,33.26,20.64,1.344,1.3,7.96,30.5,26.4,37.61148,135.4,8.8
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.18,33.28,20.66,1.437,1.4,7.94,33.8,24.1,34.62907,132,8.59
7/28/2020 14:27,7/28/2020,2:27:15 PM,32.11,33.28,20.66,1.533,1.5,7.93,39.8,22,31.906,129.3,8.43
